referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
51979,1975 - 1978,Integrantes de una Compañía de Infantería a su paso por el Casco antiguo...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51979,https://www.irun.org/fototeca/fcruz194/51979.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51980,1977 - 1978,Concentración de las fuerzas del Alarde en la plaza San Juan Harria (1977 ó...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51980,https://www.irun.org/fototeca/fcruz194/51980.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51981,1975 - 1976,Misa de campaña el 30 de junio de 1975 ó 1976. Donación de Felipe Iguiñiz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51981,https://www.irun.org/fototeca/fcruz194/51981.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
51982,1979 - 1979,Integrantes de la Tamborrada durante la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51982,https://www.irun.org/fototeca/fcruz194/51982.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51983,1977 - 1978,"El General, sus Ayudantes y el Comandante en la plaza Urdanibia (1977 ó 1978)....",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51983,https://www.irun.org/fototeca/fcruz194/51983.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51984,1975 - 1976,Integrantes de la Compañía Bidasoa durante la concentración de las fuerzas del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51984,https://www.irun.org/fototeca/fcruz194/51984.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51985,1975 - 1978,"El General, Patxo Rodríguez, durante el ágape en San Marcial (1975-1978)....",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51985,https://www.irun.org/fototeca/fcruz194/51985.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51986,1977 - 1977,Músicos integrantes de una Compañía de Infantería a su paso por Kontrakale...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51986,https://www.irun.org/fototeca/fcruz194/51986.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51987,1977 - 1977,Batería de Artillería a su paso por la calle Kontrakale (1977) . Donación de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51987,https://www.irun.org/fototeca/fcruz194/51987.tif,fcruz194,Procedencia truncada o sin identificar,pendiente,"La descripción web indica donación, cesión u origen familiar, pero el listado no muestra la procedencia completa",revisar_ficha_o_base_archivo
51988,1976 - 1976,Integrantes de una Compañía de Infantería a su paso por Kontrakale (1976)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51988,https://www.irun.org/fototeca/fcruz194/51988.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51989,1977 - 1977,Compañía de Infantería del Alarde a su paso por la plaza Genaro Echeandia...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51989,https://www.irun.org/fototeca/fcruz194/51989.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51990,1977 - 1978,"El General, Patxo Rodríguez, durante la concentración del Alarde en la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51990,https://www.irun.org/fototeca/fcruz194/51990.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51991,1975 - 1976,Descanso durante la romería el día de San Marcial de 1975 ó 1976. Donación de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51991,https://www.irun.org/fototeca/fcruz194/51991.tif,fcruz194,Procedencia truncada o sin identificar,pendiente,"La descripción web indica donación, cesión u origen familiar, pero el listado no muestra la procedencia completa",revisar_ficha_o_base_archivo
51993,1976 - 1978,Retrato de familia en la plaza del Ensanche un día de San Marcial de entre...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51993,https://www.irun.org/fototeca/fcruz194/51993.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51994,1975 - 1976,"Javier Altuna, Tambor Mayor, dirigiendo a la Tamborrada en la plazoleta del...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51994,https://www.irun.org/fototeca/fcruz194/51994.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51995,1975 - 1976,Espectadores esperando el paso del Alarde (1975 ó 1976). Donación de Felipe...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51995,https://www.irun.org/fototeca/fcruz194/51995.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
51996,1977 - 1977,Cantinera e integrantes una Compañía de infantería a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51996,https://www.irun.org/fototeca/fcruz194/51996.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51997,1977 - 1978,Concentración en la plaza del Ensanche (1977 ó 1978). Donación de Felipe Iguiñiz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51997,https://www.irun.org/fototeca/fcruz194/51997.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
51998,1977 - 1978,Abrazo del General y del Comandante en la concentración en la plaza del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51998,https://www.irun.org/fototeca/fcruz194/51998.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
51999,1975 - 1975,"Salvador Sanz, Ayudante de Artillería, y la Escolta de Caballería en la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=51999,https://www.irun.org/fototeca/fcruz194/51999.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52000,1977 - 1977,"José Antonio Apalategui, Comandante del Alarde, a su paso por la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52000,https://www.irun.org/fototeca/fcruz194/52000.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52001,1975 - 1978,Integrantes de la escolta de Caballería durante la concentración en la plaza...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52001,https://www.irun.org/fototeca/fcruz194/51999.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52002,1977 - 1978,"Eduvigio Tife Aseguinolaza, Cornetín de órdenes del Alarde entre los años...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52002,https://www.irun.org/fototeca/fcruz194/52002.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52003,1975 - 1978,"Patxo Rodríguez, General del Alarde, en la plazoleta del Juncal (1975-1978)....",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52003,https://www.irun.org/fototeca/fcruz194/52003.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52004,1975 - 1978,Integrantes de una Compañía de Infantería a su paso por la c/ Mayor...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52004,https://www.irun.org/fototeca/fcruz194/52004.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52005,1977 - 1978,Músicos de una Compañía de Infantería del Alarde a su paso por Larretxipi ...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52005,https://www.irun.org/fototeca/fcruz194/52005.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52006,1977 - 1977,Músicos de una Compañía de Infantería del Alarde a su paso por Kontrakale...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52006,https://www.irun.org/fototeca/fcruz194/52006.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52007,1977 - 1978,Compañía de Infantería del Alarde con su Cantinera a su paso por Kontrakale...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52007,https://www.irun.org/fototeca/fcruz194/52007.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52008,1975 - 1976,Integrantes del Alarde descansando (1975 ó 1976). Donación de Felipe Iguiñiz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52008,https://www.irun.org/fototeca/fcruz194/52008.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
52009,1977 - 1977,Batería de Artillería del Alarde a su paso por la calle Kontrakale (1977)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52009,https://www.irun.org/fototeca/fcruz194/52009.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52010,1977 - 1978,Concentración de las fuerzas del Alarde en la plaza del Ensanche (1977 ó 1978)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52010,https://www.irun.org/fototeca/fcruz194/52010.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52011,1977 - 1977,El General dirigiéndose al Cornetín de órdenes en el sector de la plaza...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52011,https://www.irun.org/fototeca/fcruz194/52011.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52012,1975 - 1978,Concentración de las fuerzas del Alarde en la plaza del Ensanche (1975-1978)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52012,https://www.irun.org/fototeca/fcruz194/52012.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52013,1977 - 1978,Concentración de las fuerzas del Alarde en la plaza del Ensanche (1977 ó 1978)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52013,https://www.irun.org/fototeca/fcruz194/52013.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52014,1979 - 1979,La Escolta de Caballería durante la concentración en la plaza San Juan (1979)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52014,https://www.irun.org/fototeca/fcruz194/52014.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52015,1977 - 1978,Músicos de una Compañía de Infantería del Alarde a su paso por Larretxipi...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52015,https://www.irun.org/fototeca/fcruz194/52015.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52016,1977 - 1978,"El General, Patxo Rodríguez, durante la concentración del Alarde en la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52016,https://www.irun.org/fototeca/fcruz194/52016.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52017,1977 - 1977,Músicos de una Compañía de Infantería del Alarde a su paso por Kontrakale...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52017,https://www.irun.org/fototeca/fcruz194/52017.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52018,1975 - 1976,Descanso durante la romería el día de San Marcial de 1975 ó 1976. Donación de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52018,https://www.irun.org/fototeca/fcruz194/52018.tif,fcruz194,Procedencia truncada o sin identificar,pendiente,"La descripción web indica donación, cesión u origen familiar, pero el listado no muestra la procedencia completa",revisar_ficha_o_base_archivo
52019,1975 - 1978,"El General, Patxo Rodríguez (1975-1978). Donación de Felipe Iguiñiz",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52019,https://www.irun.org/fototeca/fcruz194/52019.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
52020,1975 - 1978,Paso del Alarde por el paseo Colón (1975-1978). Donación de Felipe Iguiñiz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52020,https://www.irun.org/fototeca/fcruz194/52020.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
52021,1975 - 1975,Paso de la escolta de Caballería con su Cantinera por el paseo Colón (1975)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52021,https://www.irun.org/fototeca/fcruz194/52021.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52022,1977 - 1978,Concentración de las fuerzas del Alarde en la plaza del Ensanche (1977 ó 1978)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52022,https://www.irun.org/fototeca/fcruz194/52022.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52023,1975 - 1978,Integrantes de la Tamborrada del Alarde (1975-1978). Donación de Felipe Iguiñiz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52023,https://www.irun.org/fototeca/fcruz194/52023.tif,fcruz194,Felipe Iguiñiz,explicito,"Procedencia explícita en descripción web, a veces truncada en el listado",publicable_con_atribucion
52024,1975 - 1976,"Patxo Rodríguez, General del Alarde, en la plazoleta del Juncal (1975 ó 1976)....",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52024,https://www.irun.org/fototeca/fcruz194/52024.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
52025,1977 - 1978,Compañía de Infantería del Alarde a su paso por Larretxipi (1977 ó 1978)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=52025,https://www.irun.org/fototeca/fcruz194/52025.tif,fcruz194,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz194,requiere_confirmacion_archivo
