referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado
27766,1987 - 1987,Presentación de Cantineras del Alarde en la sala capitular del Ayuntamiento de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=27766,https://www.irun.org/fototeca/fcruz128/27766.tif
27773,1987 - 1987,"La Tamborrada del Alarde, dirigida por Federico Echeveste, accediendo a la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=27773,https://www.irun.org/fototeca/fcruz128/27773.tif
27774,1987 - 1987,"El General del Alarde, José Antonio Apalategui, durante la concentración en la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=27774,https://www.irun.org/fototeca/fcruz128/27774.tif
27778,1987 - 1987,"El General del Alarde, José Antonio Apalategui, durante la concentración en la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=27778,https://www.irun.org/fototeca/fcruz128/27778.tif
28510,1982 - 1982,"Carmen Fanlo, Matilde Aramburu y Puri Ramírez, cantineras de las Compañías...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28510,https://www.irun.org/fototeca/fcruz131/28510.tif
28511,1982 - 1982,"Marisol Larruquert y Conchi Revuelta, cantineras de la Banda de Música y de la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28511,https://www.irun.org/fototeca/fcruz131/28511.tif
28512,1982 - 1982,"Edurne Arruabarrena, cantinera de la Compañía Ventas con su acompañante durante...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28512,https://www.irun.org/fototeca/fcruz131/28512.tif
28513,1982 - 1982,"Carmen Pérez, cantinera de la Compañía Olaberria del Alarde, con varios...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28513,https://www.irun.org/fototeca/fcruz131/28513.tif
28514,1982 - 1982,"El Alcalde, el General del Alarde y las Cantineras durante la presentación de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28514,https://www.irun.org/fototeca/fcruz131/28514.tif
28515,1982 - 1982,El General del Alarde y las Cantineras durante la presentación de estas últimas...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28515,https://www.irun.org/fototeca/fcruz131/28515.tif
28516,1982 - 1982,Acompañantes familiares de Cantineras del Alarde durante la presentación de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28516,https://www.irun.org/fototeca/fcruz131/28516.tif
28517,1982 - 1982,Actuación de la Banda de Música y la fanfarre de la Sociedad Los Trankilos en...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=28517,https://www.irun.org/fototeca/fcruz131/28517.tif
29068,1887 - 1887,"El General del Alarde, Pedro Baraibar, con su Estado Mayor y la escolta de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=29068,https://www.irun.org/fototeca/fcruz132/29068.tif
29097,-,Escolta de Caballería y Ayudante del General del Alarde mixto a su paso por el...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=29097,https://www.irun.org/fototeca/fcruz132/29097.tif
29185,-,"El General y el Comandante del Alarde, Francisco Rodríguez Saura y José Antonio...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=29185,https://www.irun.org/fototeca/fcruz133/29185.tif
29304,1985 - 1985,La Tamborrada del Alarde a su paso por la plaza San Juan (1985),https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=29304,https://www.irun.org/fototeca/fcruz133/29304.tif
29995,-,"Conjuntos de licoreras y vasos diseñados por Porcelanas del Bidasoa,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=29995,https://www.irun.org/fototeca/fcruz135/29995.tif
30002,1950 - 1950,"Ana María Gil-Rodrigo, cantinera de la escolta de Caballería del Alarde, con un...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30002,https://www.irun.org/fototeca/fcruz136/30002.tif
30004,1941 - 1941,"Eusebio Pedrós y Manuel Blanco, general y Cornetín de órdenes del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30004,https://www.irun.org/fototeca/fcruz136/30004.tif
30005,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30005,https://www.irun.org/fototeca/fcruz136/30005.tif
30006,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30006,https://www.irun.org/fototeca/fcruz136/30006.tif
30007,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30007,https://www.irun.org/fototeca/fcruz136/30007.tif
30008,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30008,https://www.irun.org/fototeca/fcruz136/30008.tif
30009,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30009,https://www.irun.org/fototeca/fcruz136/30009.tif
30010,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30010,https://www.irun.org/fototeca/fcruz136/30010.tif
30011,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30011,https://www.irun.org/fototeca/fcruz136/30011.tif
30012,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30012,https://www.irun.org/fototeca/fcruz136/30012.tif
30013,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30013,https://www.irun.org/fototeca/fcruz136/30013.tif
30014,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30014,https://www.irun.org/fototeca/fcruz136/30014.tif
30015,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30015,https://www.irun.org/fototeca/fcruz136/30015.tif
30016,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30016,https://www.irun.org/fototeca/fcruz136/30016.tif
30017,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30017,https://www.irun.org/fototeca/fcruz136/30017.tif
30018,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30018,https://www.irun.org/fototeca/fcruz136/30018.tif
30019,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30019,https://www.irun.org/fototeca/fcruz136/30019.tif
30020,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30020,https://www.irun.org/fototeca/fcruz136/30020.tif
30021,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30021,https://www.irun.org/fototeca/fcruz136/30021.tif
30022,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30022,https://www.irun.org/fototeca/fcruz136/30022.tif
30023,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30023,https://www.irun.org/fototeca/fcruz136/30023.tif
30024,1970 - 1971,Vista desde la casa consistorial de las fuerzas del Alarde abandonando la plaza...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30024,https://www.irun.org/fototeca/fcruz136/30024.tif
30025,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30025,https://www.irun.org/fototeca/fcruz136/30025.tif
30026,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30026,https://www.irun.org/fototeca/fcruz136/30026.tif
30027,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30027,https://www.irun.org/fototeca/fcruz136/30027.tif
30028,1970 - 1971,Vista desde la casa consistorial de la escolta de Caballería del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30028,https://www.irun.org/fototeca/fcruz136/30028.tif
30029,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30029,https://www.irun.org/fototeca/fcruz136/30029.tif
30030,1970 - 1971,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30030,https://www.irun.org/fototeca/fcruz136/30030.tif
30031,1974 - 1974,Presentación de cantineras del Alarde en el ayuntamiento de Irun (1974),https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30031,https://www.irun.org/fototeca/fcruz136/30031.tif
30032,-,Vista desde la casa consistorial de la concentración de las fuerzas del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30032,https://www.irun.org/fototeca/fcruz136/30032.tif
30033,1970 - 1971,Vista desde la casa consistorial de la Tamborrada abandonando la plaza San Juan...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30033,https://www.irun.org/fototeca/fcruz136/30033.tif
30034,-,"Grupo de personas, entre ellos varios corporativos municipales (Feferico...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30034,https://www.irun.org/fototeca/fcruz136/30034.tif
30035,-,"Grupo de personas, entre ellos Francisco Rodríguez Saura, general del Alarde, y...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30035,https://www.irun.org/fototeca/fcruz136/30035.tif
30036,-,"Batería de Artillería del Alarde de San Marcial a comienzos del siglo XX,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30036,https://www.irun.org/fototeca/fcruz136/30036.tif
30037,1920 - 1920,Compañía de Bidasoa del Alarde a su paso por la calle Fueros (1920),https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30037,https://www.irun.org/fototeca/fcruz136/30037.tif
30083,1973 - 1973,Autoridades en el monte San Marcial (30 de junio 1973),https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30083,https://www.irun.org/fototeca/fcruz136/30083.tif
30085,1973 - 1973,"El General, Cantineras del Alarde y autoridades en el monte San Macial (1973)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30085,https://www.irun.org/fototeca/fcruz136/30085.tif
30133,1971 - 1971,"Concha Crespo y José María González, Cantinera y Director, accediendo con el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30133,https://www.irun.org/fototeca/fcruz136/30133.tif
30295,1971 - 1971,"El General y el Comandante del Alarde, Francisco Rodríguez Saura e Ignacio...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30295,https://www.irun.org/fototeca/fcruz136/30295.tif
30319,-,"José Antonio Apalategui, Comandante del Alarde",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30319,https://www.irun.org/fototeca/fcruz137/30319.tif
30337,2007 - 2007,"Beatriz Montero Irazustabarrena, cantinera de Olaberria, acompañada de Antonio...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30337,https://www.irun.org/fototeca/fcruz137/30337.jpg
30339,2007 - 2007,"Beatriz Montero Irazustabarrena, cantinera de la Compañía Olaberria a su paso...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30339,https://www.irun.org/fototeca/fcruz137/30339.jpg
30340,2007 - 2007,"Beatriz Montero Irazustabarrena, cantinera de Olaberria, a su paso por la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30340,https://www.irun.org/fototeca/fcruz137/30340.jpg
30347,2007 - 2007,"Beatriz Montero Irazustabarrena, cantinera de Olaberria, acompañada de su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30347,https://www.irun.org/fototeca/fcruz137/30347.jpg
30348,2007 - 2207,"Primer plano de Beatriz Montero Irazustabarrena, cantinera de Olaberria (2007)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=30348,https://www.irun.org/fototeca/fcruz137/30348.jpg
34005,1959 - 1959,"María Dolores Iglesias, Cantinera de la Banda de Música del Alarde en 1959,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34005,https://www.irun.org/fototeca/fcruz150/34005.tif
34006,1980 - 1980,"Reunión - agape de la Junta Municipal del Alarde en 1980. Posando, de izda. a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34006,https://www.irun.org/fototeca/fcruz150/34006.tif
34007,1980 - 1980,"Agape - reunión de los miembros la Junta Municipal del Alarde en 1980. Posan,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34007,https://www.irun.org/fototeca/fcruz150/34007.tif
34008,1980 - 1980,gape - reunión de los miembros la Junta Municipal del Alarde en 1980. En la...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34008,https://www.irun.org/fototeca/fcruz150/34008.tif
34010,1980 - 1980,Miembros de la Junta Municipal del Alarde el 30 de junio de 1980 ante la...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34010,https://www.irun.org/fototeca/fcruz150/34010.tif
34016,1984 - 1984,"Junta Municipal del Alarde en 1983 De izda a dcha, de arriba a abajo:...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34016,https://www.irun.org/fototeca/fcruz150/34016.tif
34017,1984 - 1984,"Ramón requejo y Mariano Otero, miembros de Junta Municipal del Alarde (mayo,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34017,https://www.irun.org/fototeca/fcruz150/34017.tif
34018,1984 - 1984,"Miembros de la Junta Municipal del Alarde; entro otros, Echepare, Apalategui,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34018,https://www.irun.org/fototeca/fcruz150/34018.tif
34019,1984 - 1984,"Miembos de la Junta Municipal del Alarde en el monte San Marcial: Alustiza,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34019,https://www.irun.org/fototeca/fcruz150/34019.tif
34020,1985 - 1985,Miembros de la Junta Municipal del Alarde en una Sociedad. De izda. a dcha. y...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34020,https://www.irun.org/fototeca/fcruz150/34020.tif
34021,1985 - 1985,Miembros de la Junta Municipal del Alarde en una Sociedad; de izquierda a...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34021,https://www.irun.org/fototeca/fcruz150/34021.tif
34022,1986 - 1986,"Alustiza, Requejo, Otero y Moso, miembros de la Junta Municipal del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34022,https://www.irun.org/fototeca/fcruz150/34022.tif
34023,1986 - 1986,"Miembros de la Junta Municipal del Alarde; entre otros, Echepare, Requejo,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34023,https://www.irun.org/fototeca/fcruz150/34023.tif
34024,1986 - 1986,"Miembros de la Junta Municipal del Alarde: Martínez Rodríguez, Echepare,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34024,https://www.irun.org/fototeca/fcruz150/34024.tif
34027,1988 - 1988,"Miembros de la Junta Municipal del Alarde: Jesús Mª Isuskiza, Juan José Múgica,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34027,https://www.irun.org/fototeca/fcruz150/34027.tif
34028,1988 - 1988,"Miembros de la Junta Municipal del Alarde; Alustiza, retuerto, Requejo......",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34028,https://www.irun.org/fototeca/fcruz150/34028.tif
34029,1988 - 1988,"Miembros de la Junta Municipal del Alarde: Ramón Requejo, Mariano Otero, Jesús...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34029,https://www.irun.org/fototeca/fcruz150/34029.tif
34030,1988 - 1988,"Miembros de la Junta Municipal del Alarde; entre otros, Moso, Isuskiza, Múgica,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34030,https://www.irun.org/fototeca/fcruz150/34030.tif
34031,1988 - 1988,"Miembros de la Junta Municipal del Alarde: Zabaleta, Múgica, Requejo,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34031,https://www.irun.org/fototeca/fcruz150/34031.tif
34032,1988 - 1988,"Miembros (Echepare, Aguirre, Apalategui 7 Noain) de la Junta Municipal del...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34032,https://www.irun.org/fototeca/fcruz150/34032.tif
34036,1990 - 1990,"Junta Municipal del Alarde en la Sociedad Aldabe; de izda a dcha, fila...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34036,https://www.irun.org/fototeca/fcruz150/34036.tif
34038,1991 - 1991,"Junta Municipal del Alarde en 1991 Identificadores De izda a dcha, de arriba a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34038,https://www.irun.org/fototeca/fcruz150/34038.tif
34042,1992 - 1992,"Junta Municipal del Alarde en 1992 De izda a dcha: X, Requejo Fotografía...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34042,https://www.irun.org/fototeca/fcruz150/34042.tif
34043,1992 - 1992,"Junta Municipal del Alarde en 1992 De izda a dcha: Rodríguez, Buen,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34043,https://www.irun.org/fototeca/fcruz150/34043.tif
34044,1992 - 1992,"Junta Municipal del Alarde en 1992 De izda a dcha: X, García,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34044,https://www.irun.org/fototeca/fcruz150/34044.tif
34045,1992 - 1992,"Junta Municipal del Alarde en 1992 De izda a dcha: García, Requejo,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34045,https://www.irun.org/fototeca/fcruz150/34045.tif
34047,1992 - 1992,"Junta Municipal del Alarde en 1992 De izda a dcha.: Olabarrieta, Apalategi, X,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34047,https://www.irun.org/fototeca/fcruz150/34047.tif
34067,1994 - 1994,"Eugenio Retuerto, ""Tato"", ejerciendo de cocinero durante la reunión de la Junta...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34067,https://www.irun.org/fototeca/fcruz150/34067.tif
34078,1995 - 1995,"Junta Municipal del Alarde durante una celebración; entre otros, Alzaga, Otero...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34078,https://www.irun.org/fototeca/fcruz150/34078.tif
34079,1996 - 1996,Reunión de los miembros de Junta Municipal del Alarde en la casa consistorial;...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34079,https://www.irun.org/fototeca/fcruz150/34079.tif
34080,1996 - 1996,Cena de representantes políticos del Ayuntamiento en casa del General Vergara;...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34080,https://www.irun.org/fototeca/fcruz150/34080.tif
34081,1996 - 1966,"Javier Vergara y Alberto Buen, General del Alarde y Alcalde, durante la cena de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34081,https://www.irun.org/fototeca/fcruz150/34081.tif
34082,1996 - 1996,Integrantes de la Junta Municipal del Alarde en el Casino de Irun; de izquierda...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34082,https://www.irun.org/fototeca/fcruz150/34082.tif
34083,1996 - 1996,Integrantes de la Junta Municipal del Alarde en el Casino de Irun; de izquierda...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34083,https://www.irun.org/fototeca/fcruz150/34083.tif
34084,1996 - 1996,Entrega a José Antonio Apalategui de un retrato como General del Alarde por...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34084,https://www.irun.org/fototeca/fcruz150/34084.tif
34085,1996 - 1996,Integrantes de Junta Municipal del Alarde en el Casino de Irun; de izquierda a...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34085,https://www.irun.org/fototeca/fcruz150/34085.tif
34086,1996 - 1996,"Reunión de la Junta Municipal del Alarde en 1996, apreciándose a Beñardo...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34086,https://www.irun.org/fototeca/fcruz150/34086.tif
34087,1997 - 1997,Junta Municipal del Alarde de 1997 en la sede de Caza y Pesca. Fotografía...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34087,https://www.irun.org/fototeca/fcruz150/34087.tif
34088,1997 - 1997,Junta Municipal del Alarde de 1997 en la sede de Caza y Pesca. Fotografía...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34088,https://www.irun.org/fototeca/fcruz150/34088.tif
34089,1997 - 1997,Junta Municipal del Alarde de 1997 en la sede de Caza y Pesca. Fotografía...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34089,https://www.irun.org/fototeca/fcruz150/34089.tif
34090,1997 - 1997,Junta Municipal del Alarde de 1997 en la sede de Caza y Pesca. Fotografía...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34090,https://www.irun.org/fototeca/fcruz150/34090.tif
34091,1997 - 1997,Junta Municipal del Alarde de 1997 en la sede de Caza y Pesca. Fotografía...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34091,https://www.irun.org/fototeca/fcruz150/34091.tif
34092,1997 - 1997,"Junta Municipal del Alarde 1997 en la sede de Caza y Pesca, apreciándose a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34092,https://www.irun.org/fototeca/fcruz150/34092.tif
34345,1930 - 1930,"Casimira Alzaga, cantinera de la Compañía Olaberria del Alarde en 1930",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=34345,https://www.irun.org/fototeca/fcruz151/34345 foto casimira alzaga cantinera.jpg
38439,-,Descarga en la plaza San Juan un 30 de junio de la década de 1970,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=38439,https://www.irun.org/fototeca/postale2/38439.tif
38440,-,Descarga en la plaza San Juan un 30 de junio de la década de 1970,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=38440,https://www.irun.org/fototeca/postale2/38440.tif
38652,1904 - 1904,"El Alarde a su paso por la calle Iglesia; entre otros, se aprecia al General...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=38652,https://www.irun.org/fototeca/postale3/38652.tif
38653,1908 - 1908,Escuadra de Hacheros del Alarde a su paso por la calle Iglesia (1908). Es...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=38653,https://www.irun.org/fototeca/postale3/38653.tif
38884,1974 - 1974,Entrega de distinciones a mandos del Alarde por el Alcalde Federico Bergareche,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=38884,https://www.irun.org/fototeca/fcruz164/38884.tif
