referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
21790,1959 - 1959,Cantinera saludando a su paso por la calle San Marcial (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21790,https://www.irun.org/fototeca/fcruz107/21790.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21791,1959 - 1959,Cantinera saludando a su paso por la calle San Marcial (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21791,https://www.irun.org/fototeca/fcruz107/21791.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21792,1959 - 1959,Cantinera saludando a su paso por la calle San Marcial (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21792,https://www.irun.org/fototeca/fcruz107/21792.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21793,1959 - 1959,"La Compañía Bidasoa del Alarde con su Cantinera, Pilar Múgica, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21793,https://www.irun.org/fototeca/fcruz107/21793.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21794,1959 - 1959,"La Tamborrada del Alarde con su Cantinera, Carmen García Rementeria, accediendo...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21794,https://www.irun.org/fototeca/fcruz107/21794.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21797,1959 - 1959,"La Banda de Música del Alarde con su Cantinera, Dolores Iglesias, accediendo a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21797,https://www.irun.org/fototeca/fcruz107/21797.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21799,1959 - 1959,"La escolta de Caballería del Alarde con su Cantinera, María Luisa Tellechea,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21799,https://www.irun.org/fototeca/fcruz107/21799.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21800,1959 - 1959,"La escolta de Caballería del Alarde con su Cantinera, María Luisa Tellechea,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21800,https://www.irun.org/fototeca/fcruz107/21800.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21801,1959 - 1959,"La Compañía Behobia del Alarde con su Cantinera, María Paz Iguiñiz, accediendo...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21801,https://www.irun.org/fototeca/fcruz107/21801.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21806,1959 - 1959,Compañía del Alarde accediendo a la plaza San Juan con su Cantinera (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21806,https://www.irun.org/fototeca/fcruz107/21806.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21807,1959 - 1959,"La Compañía Behobia del Alarde con su Cantinera, María Paz Iguiñiz, durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21807,https://www.irun.org/fototeca/fcruz107/21807.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21808,1959 - 1959,Compañía del Alarde accediendo a la plaza San Juan con su Cantinera (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21808,https://www.irun.org/fototeca/fcruz107/21808.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21810,1959 - 1959,"La Compañía Buenos Amigos con su Cantinera, Emma Soto, accediendo a la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21810,https://www.irun.org/fototeca/fcruz107/21810.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21811,1959 - 1959,Compañía del Alarde accediendo a la plaza San Juan con su Cantinera (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21811,https://www.irun.org/fototeca/fcruz107/21811.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21812,1959 - 1959,"La Compañía Santiago del Alarde con su Cantinera, María Rosario Lecuona,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21812,https://www.irun.org/fototeca/fcruz107/21812.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21813,1959 - 1959,"La Compañía Lapice del Alarde con su cantinera, Luis Martínez, accediendo a la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21813,https://www.irun.org/fototeca/fcruz107/21813.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21814,1959 - 1959,"La Compañía Real Unión con su Cantinera, Aranzazu Azurza, accediendo a la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21814,https://www.irun.org/fototeca/fcruz107/21814.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21815,1959 - 1959,"Pilar García Díez, Cantinera de Artillería accediendo a la plaza San Juan...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21815,https://www.irun.org/fototeca/fcruz107/21815.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21816,1959 - 1959,"María Luisa Tellechea, Cantinera de Caballería de Alarde, durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21816,https://www.irun.org/fototeca/fcruz107/21816.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21817,1959 - 1959,"María Luisa Tellechea, Cantinera de Caballería de Alarde, durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21817,https://www.irun.org/fototeca/fcruz107/21817.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21819,1959 - 1959,"María Luisa Tellechea, Cantinera de Caballería de Alarde, durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21819,https://www.irun.org/fototeca/fcruz107/21819.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21828,1959 - 1959,"La Tamborrada y su cantinera, Marina García Rementeria, a su paso por la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21828,https://www.irun.org/fototeca/fcruz107/21828.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21830,1959 - 1959,La Tamborrada del Alarde en la plaza San Juan (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21830,https://www.irun.org/fototeca/fcruz107/21830.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21831,1959 - 1959,"Marina García Rementeria, Cantinera de laTamborrada del Alarde en la plaza San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21831,https://www.irun.org/fototeca/fcruz107/21831.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21835,1959 - 1959,"Compañía Behobia del Alarde con su Cantinera, María Paz Iguiñiz, a su paso por...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21835,https://www.irun.org/fototeca/fcruz107/21835.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21836,1959 - 1959,Compañía de infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21836,https://www.irun.org/fototeca/fcruz107/21836.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21838,1959 - 1959,Compañía de infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21838,https://www.irun.org/fototeca/fcruz107/21838.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21839,1959 - 1959,"Compañía Bidasoa del Alarde con su Cantinera, Pilar Múgica, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21839,https://www.irun.org/fototeca/fcruz107/21839.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21840,1959 - 1959,Compañía de Infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21840,https://www.irun.org/fototeca/fcruz107/21840.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21841,1959 - 1959,"Compañía San Miguel del Alarde a su paso por la calle Iglesia, apreciándose a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21841,https://www.irun.org/fototeca/fcruz107/21841.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21843,1959 - 1959,"Compañía de Infantería del Alarde a su paso por la calle Iglesia, apreciándose...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21843,https://www.irun.org/fototeca/fcruz107/21843.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21844,1959 - 1959,Compañía de Infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21844,https://www.irun.org/fototeca/fcruz107/21844.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21846,1959 - 1959,Compañía de Infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21846,https://www.irun.org/fototeca/fcruz107/21846.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21847,1959 - 1959,"Compañía de Los Buenos Amigos con su Cantinera, Emma Soto, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21847,https://www.irun.org/fototeca/fcruz107/21847.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21848,1959 - 1959,"Compañía de Infantería del Alarde a su paso por la calle Iglesia, apreciándose...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21848,https://www.irun.org/fototeca/fcruz107/21848.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21849,1959 - 1959,Compañía de Infantería del Alarde con su Cantinera a su paso por la calle...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21849,https://www.irun.org/fototeca/fcruz107/21849.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21850,1959 - 1959,"Compañía de Infantería del Alarde a su paso por la calle Iglesia, apreciándose...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21850,https://www.irun.org/fototeca/fcruz107/21850.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21851,1959 - 1959,"Compañía Santiago del Alarde con su Cantinera, Rosario Lecuona, a su paso por...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21851,https://www.irun.org/fototeca/fcruz107/21851.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
21853,1959 - 1959,"Compañía de Lapice del Alarde con su cantinera, María Luisa Martínez Badiola, a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=21853,https://www.irun.org/fototeca/fcruz107/21853.tif,fcruz107,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz107,requiere_confirmacion_archivo
22112,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22112,https://www.irun.org/fototeca/fcruz108/22112.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22113,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22113,https://www.irun.org/fototeca/fcruz108/22113.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22114,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22114,https://www.irun.org/fototeca/fcruz108/22114.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22115,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22115,https://www.irun.org/fototeca/fcruz108/22115.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22116,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22116,https://www.irun.org/fototeca/fcruz108/22116.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22118,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22118,https://www.irun.org/fototeca/fcruz108/22118.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22122,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22122,https://www.irun.org/fototeca/fcruz108/22122.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22123,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22123,https://www.irun.org/fototeca/fcruz108/22123.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22124,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22124,https://www.irun.org/fototeca/fcruz108/22124.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
22126,1965 - 1965,"Homenaje a la Reina de las fiestas, sus damas y las Cantineras del Alarde en el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=22126,https://www.irun.org/fototeca/fcruz108/22126.tif,fcruz108,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz108,requiere_confirmacion_archivo
24337,-,Compañía Ventas del Alarde de Irun a su paso por la plaza Urdanibia (década de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24337,https://www.irun.org/fototeca/fcruz115/24337.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24345,1982 - 1982,"Cantinera acompañada por los mandos de una Compañía de infantería del Alarde,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24345,https://www.irun.org/fototeca/fcruz115/24345.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24349,1982 - 1982,El General y las Cantineras del Alarde tras la misa en el monte de San Marcial...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24349,https://www.irun.org/fototeca/fcruz115/24349.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24350,1982 - 1982,El General y las Cantineras del Alarde tras la misa en el monte de San Marcial...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24350,https://www.irun.org/fototeca/fcruz115/24350.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24351,1982 - 1982,El General y las Cantineras del Alarde tras la misa en el monte de San Marcial...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24351,https://www.irun.org/fototeca/fcruz115/24351.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24352,1982 - 1982,El General y las Cantineras del Alarde tras la misa en el monte de San Marcial...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24352,https://www.irun.org/fototeca/fcruz115/24352.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24353,1982 - 1982,"El Alcalde, el General, el Comandante y Ayudantes del Alarde, en el monte de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24353,https://www.irun.org/fototeca/fcruz115/24353.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24354,1982 - 1982,El Alcalde con el General y las Cantineras del Alarde tras la misa en el monte...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24354,https://www.irun.org/fototeca/fcruz115/24354.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24355,1982 - 1982,El Teniente Abanderado de la Compañía Bidasoa y algunas Cantineras del Alarde...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24355,https://www.irun.org/fototeca/fcruz115/24355.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24356,1982 - 1982,El Alcalde con el General y las Cantineras del Alarde tras la misa en el monte...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24356,https://www.irun.org/fototeca/fcruz115/24356.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24368,1986 - 1986,"Edurne Martín Urrestarazu, Cantinera de la Compañía Santiago del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24368,https://www.irun.org/fototeca/fcruz115/24368.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24369,1986 - 1986,"Rosario Ochotorena Esnal, Cantinera de San Miguel del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24369,https://www.irun.org/fototeca/fcruz115/24369.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24370,1986 - 1986,"Violeta García Vargas, Cantinera de la Compañía Azkenportu del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24370,https://www.irun.org/fototeca/fcruz115/24370.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24371,1986 - 1986,"Elda Agudo Etxeberria, Cantinera de la Compañía Bidasoa del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24371,https://www.irun.org/fototeca/fcruz115/24371.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24372,1986 - 1986,"Juncal Berasategui Peña, Cantinera de la Compañía Santa Elena del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24372,https://www.irun.org/fototeca/fcruz115/24372.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24373,1986 - 1986,"Amaia Alzaga Erzibengoa, Cantinera de la Compañía Ventas del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24373,https://www.irun.org/fototeca/fcruz115/24373.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24374,1986 - 1986,"Marta Barandiaran Barbeira, Cantinera de la Compañía Behobia del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24374,https://www.irun.org/fototeca/fcruz115/24374.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24375,1986 - 1986,"Juncal Ollo Iriarte, Cantinera de la escolta de Caballería del Alarde de Irun...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24375,https://www.irun.org/fototeca/fcruz115/24375.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24376,1986 - 1986,"Arantza Larraza Anduaga, Cantinera de la Compañía Anaka del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24376,https://www.irun.org/fototeca/fcruz115/24376.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24377,1986 - 1986,"Edurne Iñarra Rodríguez, Cantinera de la Tamborrada del Alarde de Irun (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24377,https://www.irun.org/fototeca/fcruz115/24377.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24378,1986 - 1986,"Mercedes Aguirre Iguiñiz, Cantinera de la Compañía Buenos Amigos del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24378,https://www.irun.org/fototeca/fcruz115/24378.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24379,1986 - 1986,"Milagros Garcés Guitera, Cantinera dela Compañía Meaka del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24379,https://www.irun.org/fototeca/fcruz115/24379.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24380,1986 - 1986,"Miren Genua Martínez, Cantinera de la Banda de Música del Alarde de Irun (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24380,https://www.irun.org/fototeca/fcruz115/24380.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24381,1986 - 1986,"Estrella Cortijo Nieto, Cantinera de la Compañía Belaskoenea del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24381,https://www.irun.org/fototeca/fcruz115/24381.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24382,1986 - 1986,"Arantza Irastorza Murua, Cantinera de la batería de Artillería del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24382,https://www.irun.org/fototeca/fcruz115/24382.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24383,1986 - 1986,"Cristina Apecechea Celaya, Cantinera de la Compañía Mendibil del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24383,https://www.irun.org/fototeca/fcruz115/24383.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24384,1986 - 1986,"Ana Goena Bergareche, Cantinera de la Compañía Lapitze del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24384,https://www.irun.org/fototeca/fcruz115/24384.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24385,1986 - 1986,"Ana María Arribillaga Irigoyen, Cantinera de la Compañía Olaberria del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24385,https://www.irun.org/fototeca/fcruz115/24385.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24386,1986 - 1986,"Ana María Villar Ibáñez, Cantinera de la Compañía Uranzu del Alarde (1986)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24386,https://www.irun.org/fototeca/fcruz115/24386.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
